apartment_id,gu,exclusive_use_area,year_of_completion,transaction_year_month,transaction_date,floor,park_area_sum,day_care_babyTeacher_rate,transaction_real_price
5952,4,59.39,1988,201308,2,7,12027062,4.79,21400
10247,4,84.77,1996,201308,0,5,12027062,4.79,47750
9895,4,59.73,1999,201308,0,21,12027062,4.79,28400
9820,4,44.1,1993,201308,0,8,12027062,4.79,17800
2830,4,59.98,2000,201308,0,15,12027062,4.79,24000
9808,4,44.52,1992,201308,0,14,12027062,4.79,14950
9933,4,84.98,1998,201308,0,6,12027062,4.79,28000
6605,4,84.78,1995,201308,0,3,12027062,4.79,29500
1713,4,59.52,1997,201308,0,6,12027062,4.79,24000
10244,4,115.47,1993,201308,0,10,12027062,4.79,57000
9900,4,84.34,1991,201308,0,7,12027062,4.79,29450
10247,4,84.77,1996,201308,0,6,12027062,4.79,51500
10244,4,115.47,1993,201308,0,12,12027062,4.79,60000
9823,4,49.72,1993,201308,0,7,12027062,4.79,21250
9818,4,38.64,1992,201308,0,3,12027062,4.79,13200
6020,4,84.97,1989,201308,0,13,12027062,4.79,38000
9896,4,49.5,1990,201308,0,13,12027062,4.79,20750
9900,4,84.34,1991,201308,0,7,12027062,4.79,31000
9808,4,44.52,1992,201308,0,4,12027062,4.79,14300
9900,4,84.34,1991,201308,0,12,12027062,4.79,30800
805,4,75.02,1991,201308,1,3,12027062,4.79,30000
5630,4,59.9,1999,201308,1,7,12027062,4.79,23000
9933,4,84.85,1998,201308,1,6,12027062,4.79,31000
1713,4,59.52,1997,201308,1,11,12027062,4.79,25500
8231,4,84.5,1996,201308,1,3,12027062,4.79,33300
9897,4,49.54,1991,201308,1,4,12027062,4.79,19000
9822,4,44.1,1993,201308,1,13,12027062,4.79,15900
809,4,84.9,1995,201308,1,3,12027062,4.79,46300
9897,4,49.54,1991,201308,1,6,12027062,4.79,20300
10247,4,84.77,1996,201308,1,4,12027062,4.79,46500
5630,4,59.9,1999,201308,1,12,12027062,4.79,24500
9818,4,84.79,1992,201308,1,5,12027062,4.79,40500
7949,4,84.9,1998,201308,1,16,12027062,4.79,41750
9900,4,84.34,1991,201308,1,10,12027062,4.79,31000
9894,4,59.88,1999,201308,1,8,12027062,4.79,24000
7949,4,84.9,1998,201308,1,1,12027062,4.79,39000
7471,4,101.99,1993,201308,1,9,12027062,4.79,51150
805,4,84.96,1991,201308,1,3,12027062,4.79,32900
5630,4,59.9,1999,201308,1,3,12027062,4.79,21000
10247,4,84.77,1996,201308,1,10,12027062,4.79,49500
9933,4,84.21,1998,201308,1,9,12027062,4.79,30500
12026,4,84.99,1998,201308,1,5,12027062,4.79,30900
9897,4,39.96,1991,201308,1,15,12027062,4.79,15100
9818,4,84.79,1992,201308,1,12,12027062,4.79,41000
9822,4,44.1,1993,201308,1,13,12027062,4.79,16350
9822,4,44.1,1993,201308,1,12,12027062,4.79,16000
7950,4,84.88,1999,201308,1,8,12027062,4.79,41100
9896,4,39.78,1990,201308,1,1,12027062,4.79,14900
809,4,84.9,1995,201308,1,3,12027062,4.79,46700
7949,4,114.96,1998,201308,1,16,12027062,4.79,52000
3756,4,115.65,1993,201308,1,11,12027062,4.79,64000
9818,4,38.64,1992,201308,1,13,12027062,4.79,14200
9896,4,44.1,1990,201308,1,6,12027062,4.79,18500
5630,4,59.9,1999,201308,1,11,12027062,4.79,26000
9818,4,58.46,1992,201308,1,14,12027062,4.79,26800
9894,4,85,1999,201308,1,19,12027062,4.79,37000
809,4,84.9,1995,201308,1,13,12027062,4.79,43000
5630,4,59.9,1999,201308,2,11,12027062,4.79,24500
8231,4,84.5,1996,201308,2,8,12027062,4.79,35500
9818,4,38.64,1992,201308,2,7,12027062,4.79,13900
9894,4,59.88,1999,201308,2,6,12027062,4.79,25700
9808,4,44.52,1992,201308,2,15,12027062,4.79,14000
6602,4,59.75,1996,201308,2,7,12027062,4.79,32000
9822,4,44.1,1993,201308,2,13,12027062,4.79,16100
9896,4,49.5,1990,201308,2,4,12027062,4.79,20500
9896,4,49.85,1990,201308,2,15,12027062,4.79,22500
7950,4,59.4,1999,201308,2,11,12027062,4.79,25800
10244,4,115.47,1993,201308,2,9,12027062,4.79,60000
5630,4,84.75,1999,201308,2,12,12027062,4.79,41700
9818,4,38.64,1992,201308,2,12,12027062,4.79,13250
3756,4,115.65,1993,201308,2,2,12027062,4.79,51500
7950,4,59.4,1999,201308,2,8,12027062,4.79,29000
10031,4,84.94,1992,201308,2,3,12027062,4.79,33000
6602,4,59.75,1996,201308,2,13,12027062,4.79,31800
9794,4,58.14,1995,201308,2,10,12027062,4.79,31500
7949,4,84.9,1998,201308,2,14,12027062,4.79,42900
809,4,84.9,1995,201308,2,10,12027062,4.79,48250
6602,4,84.78,1996,201308,2,16,12027062,4.79,41800
8231,4,84.5,1996,201308,2,13,12027062,4.79,35500
884,4,79.098,2002,201308,2,2,12027062,4.79,30000
9822,4,44.1,1993,201308,2,12,12027062,4.79,16200
7950,4,59.4,1999,201308,2,17,12027062,4.79,28800
10244,4,115.47,1993,201308,2,1,12027062,4.79,50000
1713,4,59.52,1997,201308,2,15,12027062,4.79,23500
6020,4,51.29,1989,201308,2,7,12027062,4.79,22300
11737,4,84.902,2005,201308,2,9,12027062,4.79,44500
10244,4,115.47,1993,201308,2,2,12027062,4.79,51500
1713,4,84.98,1997,201308,2,5,12027062,4.79,35350
5630,4,84.75,1999,201308,2,17,12027062,4.79,39000
9818,4,44.94,1992,201308,2,5,12027062,4.79,15700
11737,4,84.902,2005,201308,2,12,12027062,4.79,41100
3958,4,54.48,1989,201308,2,12,12027062,4.79,23500
8231,4,59.34,1996,201308,2,11,12027062,4.79,23900
10247,4,84.77,1996,201308,2,14,12027062,4.79,51000
9933,4,72.69,1998,201308,2,15,12027062,4.79,27400
7949,4,114.96,1998,201308,2,22,12027062,4.79,53800
11937,4,71.16,1993,201308,2,1,12027062,4.79,26000
7269,4,115.35,1993,201308,2,1,12027062,4.79,52900
9897,4,39.96,1991,201308,2,11,12027062,4.79,16000
10031,4,84.94,1992,201308,2,9,12027062,4.79,34500
9896,4,49.5,1990,201308,2,5,12027062,4.79,21300
10247,4,84.77,1996,201308,2,12,12027062,4.79,48500
11737,4,84.902,2005,201308,2,12,12027062,4.79,41400
9818,4,44.52,1992,201308,2,11,12027062,4.79,15950
11959,4,84.78,1993,201308,2,4,12027062,4.79,32500
9808,4,44.52,1992,201308,2,5,12027062,4.79,14950
10247,4,84.77,1996,201308,2,2,12027062,4.79,44800
9818,4,84.79,1992,201308,2,10,12027062,4.79,40000
3958,4,54.48,1989,201308,2,14,12027062,4.79,23000
3978,4,115.26,1993,201308,2,7,12027062,4.79,60000
9823,4,49.72,1993,201308,2,3,12027062,4.79,20000
6020,4,114.57,1989,201308,2,3,12027062,4.79,46800
805,4,75.02,1991,201308,2,11,12027062,4.79,30000
9822,4,44.1,1993,201308,2,7,12027062,4.79,17600
9897,4,59.26,1991,201308,2,9,12027062,4.79,25700
9818,4,84.79,1992,201308,2,2,12027062,4.79,38000
9896,4,49.5,1990,201308,2,10,12027062,4.79,20500
9818,4,84.79,1992,201308,2,6,12027062,4.79,41000
9933,4,84.21,1998,201308,2,6,12027062,4.79,31000
6020,4,114.57,1989,201308,2,8,12027062,4.79,52000
8231,4,59.34,1996,201308,2,8,12027062,4.79,23400
4591,4,50.14,1986,201309,0,4,12027062,4.79,20080
11088,4,84.303,2005,201309,0,4,12027062,4.79,38400
9807,4,44.94,1993,201309,0,8,12027062,4.79,14700
4591,4,50.14,1986,201309,0,1,12027062,4.79,21000
5865,4,59.22,1986,201309,0,6,12027062,4.79,24500
9807,4,44.94,1993,201309,0,2,12027062,4.79,14200
3304,4,70.81,1983,201309,0,10,12027062,4.79,20650
11722,4,59.94,2002,201309,0,17,12027062,4.79,27900
9807,4,59.97,1992,201309,0,15,12027062,4.79,22000
4576,4,51.48,1986,201309,0,3,12027062,4.79,20500
5389,4,39.6,1995,201309,0,4,12027062,4.79,14500
9807,4,58.65,1992,201309,0,2,12027062,4.79,19000
11088,4,59.149,2005,201309,0,9,12027062,4.79,31000
3304,4,92.84,1983,201309,0,4,12027062,4.79,26900
3304,4,71.77,1983,201309,0,2,12027062,4.79,19500
9807,4,58.65,1992,201309,0,8,12027062,4.79,20100
9807,4,59.97,1992,201309,0,11,12027062,4.79,22000
9807,4,38.64,1993,201309,0,8,12027062,4.79,12700
9807,4,44.52,1992,201309,0,4,12027062,4.79,14100
4576,4,51.48,1986,201309,0,14,12027062,4.79,21850
11722,4,59.94,2002,201309,0,23,12027062,4.79,28500
2323,4,84.85,1997,201309,0,10,12027062,4.79,29900
5824,4,56.59,1984,201309,0,5,12027062,4.79,18800
9807,4,84.815,1992,201309,0,12,12027062,4.79,31000
4591,4,33.28,1986,201309,0,5,12027062,4.79,14900
8880,4,84.5133,2005,201309,0,4,12027062,4.79,31000
6737,4,84.939,2005,201309,0,8,12027062,4.79,31500
10477,4,59.85,1997,201309,0,15,12027062,4.79,20900
10329,4,39.84,1998,201309,0,4,12027062,4.79,13900
5389,4,49.5,1995,201309,0,13,12027062,4.79,19400
3304,4,71.83,1983,201309,0,3,12027062,4.79,21000
4591,4,50.14,1986,201309,0,11,12027062,4.79,20300
11722,4,84.97,2002,201309,0,18,12027062,4.79,37350
5389,4,33.18,1995,201309,0,11,12027062,4.79,13000
3989,4,84.985,2006,201309,0,8,12027062,4.79,40000
3989,4,84.985,2006,201309,0,6,12027062,4.79,38100
12149,4,84.98,2000,201309,0,23,12027062,4.79,34000
4576,4,51.48,1986,201309,0,9,12027062,4.79,21000
4591,4,33.28,1986,201309,0,4,12027062,4.79,14500
3989,4,84.985,2006,201309,0,5,12027062,4.79,38000
3989,4,127.032,2006,201309,0,6,12027062,4.79,52500
12149,4,59.95,2000,201309,0,20,12027062,4.79,24250
6599,4,59.94,1995,201309,0,11,12027062,4.79,23000
11722,4,59.94,2002,201309,0,3,12027062,4.79,26800
5389,4,33.18,1995,201309,0,13,12027062,4.79,13000
11722,4,59.94,2002,201309,0,8,12027062,4.79,28000
9807,4,38.64,1992,201309,0,15,12027062,4.79,12000
8881,4,59.79,2004,201309,0,9,12027062,4.79,26600
11722,4,59.94,2002,201309,1,14,12027062,4.79,29500
9807,4,44.94,1992,201309,1,15,12027062,4.79,13800
4591,4,33.28,1986,201309,1,2,12027062,4.79,14500
6737,4,84.939,2005,201309,1,1,12027062,4.79,28500
8880,4,59.8587,2005,201309,1,7,12027062,4.79,27000
12149,4,59.95,2000,201309,1,8,12027062,4.79,25500
3989,4,84.985,2006,201309,1,11,12027062,4.79,37000
10476,4,59.85,1998,201309,1,3,12027062,4.79,19500
9807,4,38.64,1992,201309,1,12,12027062,4.79,12600
9807,4,38.64,1992,201309,1,9,12027062,4.79,12600
5824,4,94.36,1985,201309,1,3,12027062,4.79,27000
4591,4,50.14,1986,201309,1,13,12027062,4.79,20250
8880,4,59.8587,2005,201309,1,7,12027062,4.79,25000
12149,4,59.95,2000,201309,1,21,12027062,4.79,24900
11722,4,75.81,2002,201309,1,5,12027062,4.79,31700
11722,4,84.97,2002,201309,1,6,12027062,4.79,34750
11722,4,139.08,2002,201309,1,2,12027062,4.79,43700
794,4,84.659,2003,201309,1,16,12027062,4.79,30900
10330,4,59.4,1998,201309,1,2,12027062,4.79,20350
4576,4,51.48,1986,201309,1,11,12027062,4.79,20900
11088,4,84.303,2005,201309,1,6,12027062,4.79,38450
11088,4,84.303,2005,201309,1,16,12027062,4.79,41000
4591,4,50.14,1986,201309,1,13,12027062,4.79,20300
5866,4,59.49,1987,201309,1,5,12027062,4.79,21940
2680,4,134.64,1998,201309,1,16,12027062,4.79,41000
11722,4,59.94,2002,201309,1,25,12027062,4.79,26800
9807,4,38.64,1992,201309,1,2,12027062,4.79,12500
4591,4,33.28,1986,201309,1,4,12027062,4.79,14500
4576,4,51.48,1986,201309,1,2,12027062,4.79,20500
11663,4,84.942,1999,201309,1,8,12027062,4.79,30000
4591,4,50.14,1986,201309,1,12,12027062,4.79,20500
6599,4,39.6,1995,201309,1,13,12027062,4.79,15200
10476,4,39.6,1998,201309,1,6,12027062,4.79,14000
11663,4,59.953,1999,201309,1,10,12027062,4.79,23800
5866,4,50.18,1987,201309,4,11,12027062,4.79,17900
5389,4,39.6,1995,201309,4,14,12027062,4.79,15700
9807,4,38.64,1992,201309,4,2,12027062,4.79,12000
3304,4,70.81,1983,201309,4,3,12027062,4.79,20500
8880,4,59.8587,2005,201309,4,7,12027062,4.79,26000
11088,4,84.303,2005,201309,4,3,12027062,4.79,37100
10479,4,59.92,2006,201309,4,2,12027062,4.79,25300
1496,4,80.28,1996,201309,4,4,12027062,4.79,23000
3989,4,59.993,2006,201309,4,2,12027062,4.79,31800
11722,4,114.97,2002,201309,4,4,12027062,4.79,41500
11722,4,59.94,2002,201309,4,5,12027062,4.79,28500
10477,4,39.6,1997,201309,4,8,12027062,4.79,13900
8880,4,59.8587,2005,201309,4,4,12027062,4.79,25000
11088,4,84.303,2005,201309,4,15,12027062,4.79,36600
12149,4,59.95,2000,201309,4,2,12027062,4.79,25200
2323,4,59.76,1997,201309,4,8,12027062,4.79,22500
8578,4,84.73,2001,201309,4,22,12027062,4.79,31500
11722,4,59.94,2002,201309,4,17,12027062,4.79,29200
5866,4,50.18,1987,201309,4,6,12027062,4.79,18000
5866,4,50.18,1987,201309,4,10,12027062,4.79,18000
3989,4,84.985,2006,201309,4,6,12027062,4.79,40000
6599,4,49.92,1995,201309,4,6,12027062,4.79,20500
11722,4,114.97,2002,201309,4,10,12027062,4.79,42500
10476,4,39.6,1998,201309,4,12,12027062,4.79,13700
4576,4,51.48,1986,201309,4,3,12027062,4.79,20300
10479,4,84.69,2006,201309,4,13,12027062,4.79,32900
11722,4,114.97,2002,201309,4,5,12027062,4.79,42500
11088,4,84.491,2005,201309,4,12,12027062,4.79,37700
5445,4,84.91,2006,201309,4,13,12027062,4.79,28000
11664,4,84.846,2000,201309,4,6,12027062,4.79,28950
3304,4,92.84,1983,201309,4,7,12027062,4.79,26900
12149,4,59.95,2000,201309,4,6,12027062,4.79,24800
10476,4,59.85,1998,201309,4,5,12027062,4.79,19300
11722,4,59.94,2002,201309,4,24,12027062,4.79,30200
7159,4,49.5,1994,201309,0,14,12027062,4.79,20700
12424,4,84.74,2000,201309,0,6,12027062,4.79,40000
12533,4,84.75,1999,201309,0,15,12027062,4.79,33800
824,4,59.87,1999,201309,0,13,12027062,4.79,21400
12539,4,134.914,2000,201309,0,15,12027062,4.79,59800
3205,4,59.34,1996,201309,0,10,12027062,4.79,21550
12532,4,84.66,1995,201309,0,5,12027062,4.79,35000
1081,4,84.97,1995,201309,0,12,12027062,4.79,30400
824,4,84.88,1999,201309,0,7,12027062,4.79,31300
10762,4,82.97,2009,201309,0,6,12027062,4.79,28800
3630,4,60,2000,201309,0,6,12027062,4.79,28800
5340,4,48.6,1999,201309,0,15,12027062,4.79,18900
7157,4,34.44,1994,201309,0,9,12027062,4.79,14000
5340,4,48.6,1999,201309,0,13,12027062,4.79,19400
5714,4,59.04,1994,201309,0,14,12027062,4.79,23900
8635,4,84.881,2000,201309,0,14,12027062,4.79,33900
11092,4,84.99,2001,201309,0,1,12027062,4.79,32900
11092,4,59.94,2001,201309,0,18,12027062,4.79,27700
3205,4,59.34,1996,201309,0,11,12027062,4.79,22800
5749,4,84.6,1995,201309,0,14,12027062,4.79,32300
10673,4,49.6,1999,201309,0,12,12027062,4.79,21900
10370,4,84.65,2000,201309,0,8,12027062,4.79,32500
8635,4,84.881,2000,201309,0,11,12027062,4.79,33400
7245,4,81.3049,2002,201309,0,4,12027062,4.79,34800
7157,4,39.6,1994,201309,0,1,12027062,4.79,13800
824,4,59.87,1999,201309,0,6,12027062,4.79,22000
11092,4,59.94,2001,201309,0,10,12027062,4.79,29500
9868,4,73.36,2004,201309,0,5,12027062,4.79,23300
10673,4,49.6,1999,201309,0,12,12027062,4.79,21500
12539,4,99.917,2000,201309,0,10,12027062,4.79,48000
10370,4,84.65,2000,201309,0,8,12027062,4.79,33000
5340,4,48.6,1999,201309,0,10,12027062,4.79,20900
7159,4,39.6,1994,201309,1,9,12027062,4.79,16600
12102,4,59.98,2000,201309,1,15,12027062,4.79,22500
2322,4,59.83,1999,201309,1,9,12027062,4.79,23000
10673,4,59.34,1999,201309,1,5,12027062,4.79,25900
10673,4,59.34,1999,201309,1,5,12027062,4.79,26500
3734,4,78.08,2004,201309,1,7,12027062,4.79,24250
5714,4,49.5,1994,201309,1,2,12027062,4.79,19200
10673,4,49.6,1999,201309,1,5,12027062,4.79,19900
11092,4,84.99,2001,201309,1,20,12027062,4.79,37500
824,4,59.87,1999,201309,1,2,12027062,4.79,21300
5340,4,48.93,1999,201309,1,12,12027062,4.79,21300
7157,4,39.6,1994,201309,1,5,12027062,4.79,15000
11092,4,59.94,2001,201309,1,2,12027062,4.79,26950
10673,4,49.6,1999,201309,1,4,12027062,4.79,20700
1081,4,84.97,1995,201309,1,11,12027062,4.79,32000
12539,4,134.914,2000,201309,1,11,12027062,4.79,65000
11092,4,59.94,2001,201309,1,12,12027062,4.79,28500
12424,4,84.65,2000,201309,1,3,12027062,4.79,38800
7157,4,39.6,1994,201309,1,13,12027062,4.79,15000
824,4,59.87,1999,201309,1,20,12027062,4.79,21000
11092,4,59.94,2001,201309,1,12,12027062,4.79,29000
11092,4,84.99,2001,201309,1,20,12027062,4.79,38300
5340,4,48.6,1999,201309,1,13,12027062,4.79,22000
1081,4,59.26,1995,201309,1,4,12027062,4.79,22000
7157,4,34.44,1994,201309,1,15,12027062,4.79,13500
10701,4,66.87,1985,201309,1,6,12027062,4.79,27000
8635,4,84.881,2000,201309,1,10,12027062,4.79,34900
11092,4,84.99,2001,201309,1,5,12027062,4.79,36500
11932,4,59.28,1999,201309,1,2,12027062,4.79,21300
7426,4,84.996,2004,201309,1,1,12027062,4.79,28800
5712,4,54.74,2004,201309,1,12,12027062,4.79,23000
11092,4,84.99,2001,201309,1,8,12027062,4.79,36500
7157,4,34.44,1994,201309,1,4,12027062,4.79,13700
5749,4,84.6,1995,201309,1,1,12027062,4.79,28000
8635,4,61.151,2000,201309,1,11,12027062,4.79,29500
11092,4,59.94,2001,201309,1,15,12027062,4.79,28000
12424,4,84.65,2000,201309,1,10,12027062,4.79,40000
12137,4,62.27,1984,201309,1,2,12027062,4.79,26650
11092,4,84.99,2001,201309,1,13,12027062,4.79,37000
10673,4,59.34,1999,201309,1,5,12027062,4.79,26000
3734,4,83.03,2004,201309,1,6,12027062,4.79,26500
10673,4,49.6,1999,201309,1,12,12027062,4.79,20700
12539,4,99.917,2000,201309,4,9,12027062,4.79,46000
12539,4,99.917,2000,201309,4,2,12027062,4.79,42500
8635,4,84.881,2000,201309,4,10,12027062,4.79,33500
1081,4,59.26,1995,201309,4,1,12027062,4.79,20000
10673,4,49.6,1999,201309,4,8,12027062,4.79,20300
3630,4,60,2000,201309,4,8,12027062,4.79,28700
11092,4,59.94,2001,201309,4,2,12027062,4.79,27000
824,4,84.88,1999,201309,4,1,12027062,4.79,26000
10035,4,14.7602,2012,201309,4,6,12027062,4.79,14422
5368,4,80.66,2004,201309,4,9,12027062,4.79,27800
7159,4,39.6,1994,201309,4,4,12027062,4.79,15600
10371,4,84.99,2000,201309,4,1,12027062,4.79,33000
3630,4,59.76,2000,201309,4,3,12027062,4.79,26450
1749,4,71.848,2003,201309,4,8,12027062,4.79,27800
5748,4,84.77,1997,201309,4,4,12027062,4.79,28000
11092,4,114.78,2001,201309,4,10,12027062,4.79,44500
10673,4,49.6,1999,201309,4,3,12027062,4.79,20700
10673,4,49.6,1999,201309,4,15,12027062,4.79,19700
10371,4,84.85,2000,201309,4,11,12027062,4.79,35300
7426,4,84.996,2004,201309,4,8,12027062,4.79,33000
10068,4,47.09,2004,201309,4,7,12027062,4.79,18900
11092,4,59.94,2001,201309,4,3,12027062,4.79,29650
5340,4,59.87,1999,201309,4,12,12027062,4.79,27000
5749,4,84.6,1995,201309,4,5,12027062,4.79,28000
2322,4,59.83,1999,201309,4,11,12027062,4.79,22800
10673,4,59.38,1999,201309,4,13,12027062,4.79,25000
1081,4,59.26,1995,201309,4,4,12027062,4.79,22000
10371,4,84.9,2000,201309,4,4,12027062,4.79,37650
10673,4,59.34,1999,201309,4,7,12027062,4.79,27200
7159,4,34.44,1994,201309,4,10,12027062,4.79,14500
12532,4,84.66,1995,201309,4,1,12027062,4.79,35000
10673,4,49.6,1999,201309,4,13,12027062,4.79,21000
3630,4,60,2000,201309,4,16,12027062,4.79,28000
10370,4,84.83,2000,201309,4,10,12027062,4.79,34000
10371,4,84.9,2000,201309,4,8,12027062,4.79,38000
8635,4,61.151,2000,201309,4,1,12027062,4.79,25900
10673,4,59.34,1999,201309,4,5,12027062,4.79,26500
11478,4,35.28,1988,201309,0,10,12027062,4.79,17000
11483,4,35.28,1988,201309,0,7,12027062,4.79,16900
1502,4,70.56,1988,201309,0,12,12027062,4.79,28000
11499,4,138.29,1993,201309,0,15,12027062,4.79,51300
9460,4,54.29,1989,201309,0,4,12027062,4.79,19400
11171,4,84.6,1997,201309,0,3,12027062,4.79,42000
9460,4,64.62,1989,201309,0,15,12027062,4.79,22900
10271,4,84.97,1988,201309,0,6,12027062,4.79,36650
11171,4,84.6,1997,201309,0,6,12027062,4.79,42500
1502,4,55.72,1988,201309,0,4,12027062,4.79,21900
11499,4,138.29,1993,201309,0,14,12027062,4.79,52500
11171,4,84.6,1997,201309,0,13,12027062,4.79,41000
9460,4,54.02,1989,201309,0,4,12027062,4.79,18900
828,4,53.14,1988,201309,0,6,12027062,4.79,21900
4991,4,70.56,1988,201309,0,10,12027062,4.79,31400
4991,4,57.71,1988,201309,0,11,12027062,4.79,26000
11499,4,138.29,1993,201309,0,14,12027062,4.79,57500
10344,4,39.92,1989,201309,0,3,12027062,4.79,14950
4593,4,84.94,1989,201309,0,12,12027062,4.79,39400
9460,4,65.33,1989,201309,0,2,12027062,4.79,20700
4991,4,84.85,1988,201309,0,12,12027062,4.79,36650
4991,4,84.85,1988,201309,0,4,12027062,4.79,37000
1502,4,84.91,1988,201309,0,4,12027062,4.79,34000
11499,4,138.29,1993,201309,0,9,12027062,4.79,54000
5741,4,107.95,1993,201309,0,11,12027062,4.79,45000
11254,4,84.77,1999,201309,0,16,12027062,4.79,33800
9460,4,43.41,1989,201309,0,7,12027062,4.79,16400
8738,4,84.91,1988,201309,0,9,12027062,4.79,39300
11172,4,75.35,1997,201309,0,6,12027062,4.79,38000
11483,4,44.52,1988,201309,0,13,12027062,4.79,20500
12202,4,84.95,1988,201309,0,9,12027062,4.79,41700
10344,4,39.78,1989,201309,0,2,12027062,4.79,14400
10344,4,39.92,1989,201309,0,1,12027062,4.79,12800
4991,4,84.85,1988,201309,0,2,12027062,4.79,34500
12202,4,84.95,1988,201309,0,15,12027062,4.79,38800
828,4,74.58,1988,201309,0,9,12027062,4.79,32000
9460,4,64.88,1989,201309,0,6,12027062,4.79,23400
11483,4,35.28,1988,201309,0,15,12027062,4.79,14700
9460,4,54.29,1989,201309,0,5,12027062,4.79,19000
10271,4,84.97,1988,201309,0,8,12027062,4.79,38500
11499,4,112.24,1993,201309,0,4,12027062,4.79,50500
4593,4,118.52,1989,201309,0,9,12027062,4.79,45000
828,4,53.14,1988,201309,0,15,12027062,4.79,20500
11254,4,84.77,1999,201309,1,17,12027062,4.79,34700
4593,4,72.17,1989,201309,1,5,12027062,4.79,32000
10344,4,39.78,1989,201309,1,1,12027062,4.79,14000
10344,4,49.5,1989,201309,1,2,12027062,4.79,17500
11171,4,84.6,1997,201309,1,11,12027062,4.79,47500
11254,4,59.4,1999,201309,1,1,12027062,4.79,23700
9460,4,65.33,1989,201309,1,1,12027062,4.79,20500
9460,4,54.02,1989,201309,1,4,12027062,4.79,20000
828,4,74.58,1988,201309,1,7,12027062,4.79,32250
9460,4,54.29,1989,201309,1,14,12027062,4.79,19200
9460,4,54.02,1989,201309,1,10,12027062,4.79,18500
10344,4,49.5,1989,201309,1,3,12027062,4.79,19000
11254,4,84.77,1999,201309,1,16,12027062,4.79,38000
11172,4,75.35,1997,201309,1,9,12027062,4.79,37500
11171,4,84.6,1997,201309,1,2,12027062,4.79,38800
4991,4,70.56,1988,201309,1,9,12027062,4.79,30000
1502,4,70.56,1988,201309,1,4,12027062,4.79,28000
10271,4,84.97,1988,201309,1,6,12027062,4.79,38000
4593,4,72.17,1989,201309,1,4,12027062,4.79,32800
11172,4,84.896,1997,201309,1,3,12027062,4.79,45000
8641,4,59.74,1999,201309,1,4,12027062,4.79,23000
828,4,65.43,1988,201309,1,6,12027062,4.79,29000
11171,4,84.6,1997,201309,1,15,12027062,4.79,40250
11499,4,112.24,1993,201309,1,1,12027062,4.79,41000
8738,4,84.91,1988,201309,1,15,12027062,4.79,34000
828,4,74.58,1988,201309,1,14,12027062,4.79,31800
10344,4,49.5,1989,201309,1,14,12027062,4.79,19800
9460,4,65.33,1989,201309,4,5,12027062,4.79,23000
10344,4,59.46,1989,201309,4,10,12027062,4.79,22900
10344,4,49.85,1989,201309,4,4,12027062,4.79,19000
4593,4,72.17,1989,201309,4,11,12027062,4.79,32200
11254,4,84.77,1999,201309,4,3,12027062,4.79,35750
9460,4,54.29,1989,201309,4,2,12027062,4.79,18900
11172,4,84.896,1997,201309,4,3,12027062,4.79,42000
8641,4,83.12,1999,201309,4,8,12027062,4.79,34000
8641,4,59.74,1999,201309,4,9,12027062,4.79,22800
12202,4,84.95,1988,201309,4,5,12027062,4.79,40500
11254,4,113.51,1999,201309,4,1,12027062,4.79,40000
8738,4,84.91,1988,201309,4,1,12027062,4.79,32500
10344,4,39.92,1989,201309,4,10,12027062,4.79,15900
4593,4,57.97,1989,201309,4,8,12027062,4.79,24200
11254,4,84.77,1999,201309,4,17,12027062,4.79,37000
11254,4,84.77,1999,201309,4,9,12027062,4.79,38000
8738,4,127.22,1988,201309,4,4,12027062,4.79,50000
9460,4,43.41,1989,201309,4,4,12027062,4.79,16800
8738,4,84.91,1988,201309,4,15,12027062,4.79,37900
10344,4,49.5,1989,201309,4,2,12027062,4.79,18200
10344,4,39.78,1989,201309,4,1,12027062,4.79,14700
1502,4,70.56,1988,201309,4,3,12027062,4.79,25000
11172,4,75.35,1997,201309,4,2,12027062,4.79,36000
10344,4,49.85,1989,201309,4,1,12027062,4.79,18000
11478,4,44.52,1988,201309,4,3,12027062,4.79,20000
10344,4,49.85,1989,201309,4,8,12027062,4.79,19500
11171,4,84.6,1997,201309,4,4,12027062,4.79,43300
12202,4,84.95,1988,201309,4,8,12027062,4.79,40800
4991,4,57.71,1988,201309,4,4,12027062,4.79,24000
8738,4,84.91,1988,201309,4,9,12027062,4.79,36500
11254,4,59.4,1999,201309,4,14,12027062,4.79,27000
10344,4,39.92,1989,201309,4,1,12027062,4.79,13800
11483,4,44.52,1988,201309,4,9,12027062,4.79,20000
11499,4,112.24,1993,201309,4,5,12027062,4.79,50000
4991,4,57.71,1988,201309,4,14,12027062,4.79,24200
11478,4,27,1988,201309,4,9,12027062,4.79,13500
9460,4,43.41,1989,201309,4,9,12027062,4.79,16900
9460,4,54.29,1989,201309,4,10,12027062,4.79,20300
5964,4,84.96,1999,201309,0,7,12027062,4.79,30900
5038,4,44.33,1988,201309,0,9,12027062,4.79,16400
5960,4,49.94,1988,201309,0,15,12027062,4.79,23500
5947,4,59.28,1988,201309,0,13,12027062,4.79,22000
5937,4,59.82,1998,201309,0,20,12027062,4.79,25000
5952,4,45.77,1988,201309,0,12,12027062,4.79,15700
5288,4,64.58,2002,201309,0,2,12027062,4.79,20700
9095,4,39.7,1998,201309,0,3,12027062,4.79,16700
5957,4,59.28,1988,201309,0,13,12027062,4.79,26500
